,Ano,Delegacia,Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
738,2015,02 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,19,11,11,12,13,12,14,17,11,15,13,12,160
739,2015,02 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,20,22,27,12,19,13,16,15,6,21,11,15,197
740,2015,02 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,18,23,11,20,18,11,13,20,24,28,20,13,219
741,2015,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,1,3,1,1,2,1,2,3,0,1,0,15
742,2015,03 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,19,24,25,12,22,25,24,24,20,13,16,8,232
743,2015,03 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,1,0,3,0,0,4
744,2015,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,4,1,0,1,1,3,1,2,0,14
745,2015,03 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,3,1,1,21,0,5,9,4,2,0,46
746,2015,03 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,7,8,8,7,2,4,4,4,3,13,7,2,69
747,2015,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,1,0,0,1,2,0,3,1,0,8
748,2015,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,2,1,1,0,0,4
749,2015,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,11,8,7,2,5,4,6,5,15,7,2,79
750,2015,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,5,9,7,9,3,1,3,3,1,9,4,2,56
751,2015,03 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,12,17,15,16,5,5,7,7,4,22,11,4,125
752,2015,03 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,35,28,18,27,25,13,20,12,12,21,19,21,251
753,2015,03 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,15,21,25,17,17,6,14,12,14,21,17,17,196
754,2015,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,0,0,1,1,1,1,0,4,0,4,0,13
755,2015,04 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,7,2,8,16,8,7,3,4,11,6,13,13,98
756,2015,04 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,1,0,0,0,0,0,1,0,2
757,2015,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,1,0,0,2,0,3,1,0,3,0,0,10
758,2015,04 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,3,1,5,0,2,1,16,16,0,3,1,0,48
759,2015,04 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,9,8,10,8,5,9,13,6,11,6,10,11,106
760,2015,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,2,3,5,0,10,1,3,3,5,2,0,34
761,2015,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,1,0,0,3,2,1,1,0,0,0,3,11
762,2015,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,10,10,11,11,5,14,13,8,13,7,13,14,129
763,2015,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,4,8,3,7,5,5,4,4,4,4,1,3,52
764,2015,04 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,14,18,14,18,10,19,17,12,17,11,14,17,181
765,2015,04 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,32,15,25,15,12,13,11,8,7,8,16,7,169
766,2015,04 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,26,17,29,13,21,13,27,16,32,19,24,25,262
767,2015,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,2,2,2,2,8,5,4,6,9,13,9,62
768,2015,05 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,10,7,7,2,5,7,11,12,10,8,18,8,105
769,2015,05 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,1,0,1,0,0,0,0,0,2
770,2015,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,1,0,0,1,0,0,3,0,2,7
771,2015,05 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,1,0,0,1,2,0,6,0,3,13
772,2015,05 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,4,8,7,5,7,7,3,4,1,5,4,7,62
773,2015,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,0,0,4,0,0,1,2,1,3,0,12
774,2015,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,1,3,1,1,1,2,1,2,0,0,1,0,13
775,2015,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,4,10,7,6,7,11,3,4,1,11,4,7,75
776,2015,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,4,7,9,7,5,4,6,3,3,3,0,3,54
777,2015,05 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,9,16,17,13,14,13,10,9,6,8,8,10,133
778,2015,05 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,9,7,12,11,16,9,14,10,14,11,13,15,141
779,2015,05 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,18,13,18,6,16,14,15,19,4,7,16,18,164
780,2015,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,2,1,1,0,0,0,2,3,1,1,2,13
781,2015,06 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,11,18,14,13,24,14,11,8,8,10,10,3,144
782,2015,06 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),4,5,0,5,0,0,0,0,0,0,0,0,14
783,2015,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,1,2,0,0,1,1,0,2,7
784,2015,06 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,1,1,0,0,0,1,1,1,0,4,9
785,2015,06 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,7,6,4,4,12,10,5,13,11,12,8,11,103
786,2015,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,1,1,1,0,0,1,5,0,0,9
787,2015,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,1,0,0,1,1,2,2,3,10
788,2015,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,7,4,5,14,14,5,17,13,13,8,11,118
789,2015,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,1,2,6,5,1,1,4,6,9,4,2,2,43
790,2015,06 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,7,6,10,10,13,16,9,19,20,16,10,13,149
791,2015,06 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,28,12,16,20,17,6,17,16,15,19,19,7,192
792,2015,06 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,8,18,12,22,13,13,17,21,15,27,11,15,192
793,2015,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,2,4,5,3,0,1,0,0,1,0,0,16
794,2015,07 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,4,4,11,3,4,10,7,13,12,7,6,8,89
795,2015,07 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
796,2015,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,3,2,1,4,1,0,2,2,0,3,1,1,20
797,2015,07 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,6,15,2,5,1,0,2,1,0,4,1,1,38
798,2015,07 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,10,8,7,7,5,5,2,9,5,12,5,7,82
799,2015,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,3,1,0,1,0,0,5
800,2015,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,1,2,0,0,0,3
801,2015,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,10,8,7,7,5,5,2,11,5,13,5,9,87
802,2015,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,7,4,4,3,3,4,2,6,6,4,3,8,54
803,2015,07 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,17,12,11,10,8,9,4,15,11,16,8,15,136
804,2015,07 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,26,18,6,6,14,8,15,12,13,10,10,13,151
805,2015,07 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,19,12,62,7,13,25,3,28,32,27,12,26,266
806,2015,DDM - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2015,DDM - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2015,DDM - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
809,2015,DDM - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
810,2015,DDM - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,0,3,2,5
811,2015,DDM - Piracicaba,Nº DE FLAGRANTES LAVRADOS,10,16,9,5,9,9,7,0,8,8,9,0,90
812,2015,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,0,0,0,0,0,0,0,0,0,0,1
813,2015,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
814,2015,DDM - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,10,16,9,5,9,9,7,14,9,8,10,27,133
815,2015,DDM - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,1,1,2,1,0,0,2,0,0,2,2,0,11
816,2015,DDM - Piracicaba,Nº DE PRISÕES EFETUADAS,11,17,11,6,9,0,9,14,8,0,11,27,123
817,2015,DDM - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
818,2015,DDM - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,66,101,90,87,102,99,8,93,112,63,118,110,1049
819,2015,DIG - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
820,2015,DIG - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
821,2015,DIG - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
822,2015,DIG - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
823,2015,DIG - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,3,3,0,10,2,1,0,2,0,0,0,1,22
824,2015,DIG - Piracicaba,Nº DE FLAGRANTES LAVRADOS,1,4,1,6,5,6,3,3,0,2,1,2,34
825,2015,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,1,0,2,0,2,0,0,0,0,5
826,2015,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,2,2,3,1,3,11
827,2015,DIG - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,1,4,3,11,15,4,3,3,0,2,1,3,50
828,2015,DIG - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,12,21,21,31,33,31,21,28,24,16,13,8,259
829,2015,DIG - Piracicaba,Nº DE PRISÕES EFETUADAS,13,25,24,43,48,37,24,35,26,21,15,14,325
830,2015,DIG - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,4,1,4,4,3,0,2,1,4,0,2,0,25
831,2015,DIG - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,10,9,6,15,17,13,8,8,3,17,4,6,116
832,2015,DISE - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2015,DISE - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2015,DISE - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
835,2015,DISE - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2015,DISE - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,6,2,0,1,0,4,2,1,3,1,1,2,23
837,2015,DISE - Piracicaba,Nº DE FLAGRANTES LAVRADOS,20,29,30,26,35,27,31,25,26,0,19,21,289
838,2015,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,5,2,0,1,2,2,9,5,7,3,2,38
839,2015,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,1,0,0,2,3
840,2015,DISE - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,25,44,36,27,41,29,38,27,28,32,23,25,375
841,2015,DISE - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,1,2,1,3,0,0,1,4,6,18
842,2015,DISE - Piracicaba,Nº DE PRISÕES EFETUADAS,25,49,38,28,44,32,43,36,34,40,30,35,434
843,2015,DISE - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,1,0,0,0,0,1
844,2015,DISE - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,22,31,31,29,38,32,38,27,32,0,23,26,329
845,2015,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
846,2015,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
847,2015,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
848,2015,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2015,OUTRAS ESPECIALIZADAS,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0
850,2015,OUTRAS ESPECIALIZADAS,Nº DE FLAGRANTES LAVRADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2015,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2015,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
853,2015,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
854,2015,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
855,2015,OUTRAS ESPECIALIZADAS,Nº DE PRISÕES EFETUADAS,0,0,0,0,0,0,0,0,0,0,0,0,0
856,2015,OUTRAS ESPECIALIZADAS,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2015,OUTRAS ESPECIALIZADAS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2016,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,1,2,0,0,3,1,0,0,7
859,2016,01 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1,3,2,3,2,3,4,2,1,0,2,3,26
860,2016,01 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
861,2016,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,1,0,0,1,1,0,0,0,0,0,0,3
862,2016,01 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,1,0,1,0,0,0,0,0,2,1,0,5
863,2016,01 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,6,14,9,12,5,6,4,4,4,7,5,9,85
864,2016,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,2,0,3,1,0,0,0,0,0,0,6
865,2016,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,1,0,0,0,0,0,0,0,0,0,0,0,1
866,2016,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,6,18,9,15,5,6,8,8,4,8,6,11,104
867,2016,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,5,1,6,6,7,5,3,3,3,7,10,2,58
868,2016,01 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,11,19,15,18,12,11,7,7,7,14,16,11,148
869,2016,01 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,2,3,4,5,4,4,1,4,3,0,3,5,38
870,2016,01 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,18,28,20,27,10,19,22,22,24,26,22,21,259
871,2016,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,5,2,0,1,1,1,0,1,0,2,0,1,14
872,2016,02 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,8,10,6,13,5,10,12,10,10,5,9,6,104
873,2016,02 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,1,0,1,0,0,0,0,0,0,0,0,2
874,2016,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1,3,0,1,0,1,2,0,0,0,0,1,9
875,2016,02 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,2,1,2,1,4,2,4,0,2,2,0,2,22
876,2016,02 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,7,7,7,11,7,13,11,5,7,12,10,5,102
877,2016,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,2,0,0,0,0,1,1,4,1,0,10
878,2016,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,1,2,3,2,1,3,1,1,1,0,0,15
879,2016,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,8,9,17,7,14,12,6,11,14,15,6,126
880,2016,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,3,6,7,4,8,6,13,10,5,7,3,75
881,2016,02 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,10,10,13,18,11,21,17,19,17,17,17,8,178
882,2016,02 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,9,16,15,18,20,20,9,7,15,10,20,19,178
883,2016,02 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,25,12,8,13,14,20,30,13,32,43,24,12,246
884,2016,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,2,0,3,3,0,1,1,1,1,0,0,12
885,2016,03 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,13,13,11,13,8,17,20,21,14,18,15,8,171
886,2016,03 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,0,0,0,0,0,0,1,0,0,0,0,2
887,2016,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,1,1,1,1,0,0,0,0,3,8
888,2016,03 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,2,1,2,2,0,0,0,0,0,2,9
889,2016,03 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,6,11,7,10,7,7,8,11,5,7,9,8,96
890,2016,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,2,1,1,0,1,0,0,0,2,0,8
891,2016,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,1,0,0,2,2,1,2,5,4,1,4,0,22
892,2016,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,6,13,14,11,11,7,12,14,7,7,6,8,116
893,2016,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,1,5,3,5,4,7,11,9,10,5,9,5,74
894,2016,03 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,7,16,10,15,11,14,19,20,15,7,15,13,162
895,2016,03 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,17,15,14,15,24,26,11,8,14,13,16,21,194
896,2016,03 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,14,24,19,15,21,19,21,19,23,18,15,9,217
897,2016,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,1,0,1,0,1,1,3,1,1,0,0,10
898,2016,04 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,21,14,16,11,7,10,4,10,8,13,8,7,129
899,2016,04 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,2,1,0,1,1,0,1,2,8
900,2016,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1,0,0,0,3,1,0,1,1,1,2,1,11
901,2016,04 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,1,0,1,2,4,1,1,4,2,2,5,24
902,2016,04 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,10,4,14,4,9,11,6,4,9,9,12,6,98
903,2016,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,6,3,5,0,1,4,1,0,1,3,2,0,26
904,2016,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,2,3,0,1,2,5,4,2,1,2,0,1,23
905,2016,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,11,7,17,4,9,12,8,4,9,11,12,7,111
906,2016,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,5,7,2,7,8,10,7,4,4,8,9,6,77
907,2016,04 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,16,14,19,11,17,22,15,8,13,19,21,13,188
908,2016,04 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,11,11,2,5,9,10,6,11,12,10,17,13,117
909,2016,04 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,15,16,32,12,18,24,11,15,17,15,17,26,218
910,2016,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,11,1,4,6,6,9,2,6,4,2,0,0,51
911,2016,05 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,8,20,6,13,7,6,9,5,8,8,13,10,113
912,2016,05 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,0,0,0,0,0,0,1,1,0,0,0,3
913,2016,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,3,1,0,1,1,2,1,0,2,1,1,0,13
914,2016,05 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,3,0,9,7,1,3,1,0,2,1,5,0,32
915,2016,05 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,8,4,4,10,6,5,3,3,6,3,9,5,66
916,2016,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,4,1,0,0,0,0,2,0,0,1,0,8
917,2016,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,1,4,3,2,0,1,1,3,2,0,17
918,2016,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,8,7,4,12,6,5,3,3,7,4,12,8,79
919,2016,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,4,0,2,3,5,7,5,3,4,2,7,1,43
920,2016,05 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,12,8,8,17,14,14,8,9,11,8,19,6,134
921,2016,05 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,5,13,10,11,6,4,7,15,10,10,9,4,104
922,2016,05 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,8,22,13,11,11,12,28,18,15,5,14,19,176
923,2016,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,2,2,1,0,1,2,2,0,0,3,0,13
924,2016,06 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,10,10,1,8,4,10,9,11,5,4,5,10,87
925,2016,06 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,1,0,0,0,0,0,0,0,0,1
926,2016,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,1,3,0,2,2,0,0,3,2,0,1,14
927,2016,06 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,3,23,8,2,2,0,2,3,1,1,1,46
928,2016,06 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,9,10,8,9,11,7,3,9,7,9,6,7,95
929,2016,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,2,0,0,0,1,2,0,0,5
930,2016,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,3,1,0,0,1,0,3,0,0,0,8
931,2016,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,9,10,9,10,15,7,3,10,7,9,6,8,103
932,2016,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,3,6,3,6,5,6,2,1,2,4,3,44
933,2016,06 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,12,13,14,12,17,12,9,11,8,11,10,10,139
